filename,pred_label,pred_index,score_a_noamd,score_b_amd
T0307.jpg,a_noamd,0,0.807157,0.192843
T0323.jpg,b_amd,1,0.171061,0.828939
T0325.jpg,b_amd,1,0.169131,0.830869
T0326.jpg,b_amd,1,0.182790,0.817210
T0329.jpg,b_amd,1,0.163646,0.836354
T0348.jpg,b_amd,1,0.163846,0.836154
T0351.jpg,a_noamd,0,0.773815,0.226185
T0361.jpg,b_amd,1,0.207295,0.792705
T0364.jpg,a_noamd,0,0.814053,0.185947
T0366.jpg,b_amd,1,0.163112,0.836888
T0368.jpg,b_amd,1,0.219337,0.780662
T0372.jpg,b_amd,1,0.163045,0.836955
T0377.jpg,a_noamd,0,0.795340,0.204660
T0378.jpg,b_amd,1,0.190347,0.809653
T0381.jpg,b_amd,1,0.162048,0.837952
T0382.jpg,b_amd,1,0.244273,0.755727
T0386.jpg,b_amd,1,0.164449,0.835551
T0390.jpg,b_amd,1,0.168309,0.831691
T0392.jpg,b_amd,1,0.162579,0.837421
T0393.jpg,b_amd,1,0.170094,0.829906
T0394.jpg,b_amd,1,0.165526,0.834474
V0009.jpg,b_amd,1,0.363026,0.636974
V0013.jpg,b_amd,1,0.162579,0.837421
V0022.jpg,b_amd,1,0.227384,0.772616
V0030.jpg,b_amd,1,0.164114,0.835886
V0033.jpg,b_amd,1,0.270288,0.729712
V0034.jpg,b_amd,1,0.172172,0.827828
V0043.jpg,a_noamd,0,0.785309,0.214691
V0048.jpg,b_amd,1,0.172381,0.827619
V0050.jpg,b_amd,1,0.170784,0.829216
V0051.jpg,b_amd,1,0.162579,0.837421
V0061.jpg,b_amd,1,0.336767,0.663233
V0063.jpg,b_amd,1,0.164718,0.835282
V0078.jpg,b_amd,1,0.167900,0.832100
V0080.jpg,b_amd,1,0.197754,0.802246
V0083.jpg,b_amd,1,0.199152,0.800848
V0085.jpg,b_amd,1,0.162314,0.837686
V0087.jpg,b_amd,1,0.161783,0.838217
V0089.jpg,b_amd,1,0.170784,0.829216
V0091.jpg,b_amd,1,0.163379,0.836621
V0093.jpg,b_amd,1,0.161783,0.838217
V0099.jpg,b_amd,1,0.162048,0.837952
V0103.jpg,b_amd,1,0.162181,0.837819
V0105.jpg,b_amd,1,0.170646,0.829354
V0106.jpg,b_amd,1,0.163913,0.836087
V0108.jpg,b_amd,1,0.166337,0.833663
V0111.jpg,b_amd,1,0.190875,0.809125
V0115.jpg,b_amd,1,0.164114,0.835886
V0117.jpg,a_noamd,0,0.802478,0.197522
V0119.jpg,b_amd,1,0.163846,0.836154
V0125.jpg,b_amd,1,0.170370,0.829630
V0129.jpg,b_amd,1,0.163646,0.836354
V0133.jpg,b_amd,1,0.221940,0.778060
V0135.jpg,b_amd,1,0.162048,0.837952
V0141.jpg,b_amd,1,0.161783,0.838217
V0146.jpg,a_noamd,0,0.813164,0.186836
V0147.jpg,b_amd,1,0.161783,0.838217
V0151.jpg,a_noamd,0,0.812867,0.187133
V0152.jpg,b_amd,1,0.162579,0.837421
V0158.jpg,b_amd,1,0.166540,0.833460
V0159.jpg,b_amd,1,0.161122,0.838878
V0161.jpg,b_amd,1,0.238994,0.761006
V0170.jpg,b_amd,1,0.162845,0.837155
V0172.jpg,b_amd,1,0.313525,0.686475
V0173.jpg,b_amd,1,0.163579,0.836421
V0180.jpg,b_amd,1,0.162314,0.837686
V0182.jpg,b_amd,1,0.355719,0.644281
V0187.jpg,b_amd,1,0.164516,0.835484
V0188.jpg,b_amd,1,0.189521,0.810479
V0190.jpg,b_amd,1,0.164449,0.835551
V0196.jpg,b_amd,1,0.161519,0.838481
V0218.jpg,b_amd,1,0.172869,0.827131
V0227.jpg,b_amd,1,0.162779,0.837221
V0233.jpg,a_noamd,0,0.813609,0.186391
V0237.jpg,b_amd,1,0.162513,0.837487
V0245.jpg,b_amd,1,0.162845,0.837155
V0248.jpg,b_amd,1,0.161254,0.838746
V0251.jpg,b_amd,1,0.163045,0.836955
V0258.jpg,b_amd,1,0.170439,0.829561
V0264.jpg,b_amd,1,0.164114,0.835886
V0267.jpg,b_amd,1,0.166675,0.833325
V0269.jpg,b_amd,1,0.165998,0.834002
V0281.jpg,a_noamd,0,0.815159,0.184841
V0282.jpg,a_noamd,0,0.815380,0.184620
V0284.jpg,b_amd,1,0.162579,0.837421
V0297.jpg,b_amd,1,0.165189,0.834811
V0319.jpg,b_amd,1,0.233881,0.766119
V0323.jpg,b_amd,1,0.162579,0.837421
V0326.jpg,b_amd,1,0.168583,0.831417
V0327.jpg,a_noamd,0,0.807461,0.192539
V0330.jpg,b_amd,1,0.164718,0.835282
V0331.jpg,b_amd,1,0.169819,0.830181
V0334.jpg,b_amd,1,0.167900,0.832100
V0337.jpg,b_amd,1,0.163445,0.836555
V0344.jpg,a_noamd,0,0.782330,0.217670
V0352.jpg,b_amd,1,0.163045,0.836955
V0354.jpg,b_amd,1,0.162048,0.837952
V0357.jpg,a_noamd,0,0.803019,0.196981
V0360.jpg,b_amd,1,0.163045,0.836955
V0363.jpg,b_amd,1,0.173778,0.826222
V0368.jpg,b_amd,1,0.163445,0.836555
V0369.jpg,b_amd,1,0.311846,0.688154
V0375.jpg,a_noamd,0,0.813535,0.186465
V0379.jpg,b_amd,1,0.165796,0.834204
V0380.jpg,b_amd,1,0.162779,0.837221
V0388.jpg,b_amd,1,0.163913,0.836087
V0390.jpg,b_amd,1,0.164651,0.835349
V0392.jpg,b_amd,1,0.162314,0.837686
V0397.jpg,b_amd,1,0.301773,0.698227
V0399.jpg,a_noamd,0,0.798658,0.201342
