filename,a_noamd,b_amd,prediction
V0326.jpg,0.150223,0.849777,b_amd
V0327.jpg,0.868209,0.131791,a_noamd
V0330.jpg,0.226538,0.773462,b_amd
V0331.jpg,0.287392,0.712608,b_amd
V0334.jpg,0.247846,0.752154,b_amd
V0337.jpg,0.141070,0.858930,b_amd
V0344.jpg,0.915699,0.084301,a_noamd
V0352.jpg,0.125336,0.874664,b_amd
V0354.jpg,0.138177,0.861823,b_amd
V0357.jpg,0.433454,0.566546,b_amd
V0360.jpg,0.200756,0.799244,b_amd
V0363.jpg,0.204538,0.795462,b_amd
V0368.jpg,0.093602,0.906398,b_amd
V0369.jpg,0.107930,0.892070,b_amd
V0375.jpg,0.911647,0.088353,a_noamd
V0379.jpg,0.078317,0.921683,b_amd
V0380.jpg,0.194041,0.805959,b_amd
V0388.jpg,0.117316,0.882684,b_amd
V0390.jpg,0.126075,0.873925,b_amd
V0392.jpg,0.090237,0.909763,b_amd
V0397.jpg,0.230756,0.769244,b_amd
V0399.jpg,0.841649,0.158351,a_noamd
