image_path,predicted_class,confidence,prob_a_noamd,prob_b_amd
../../../data/data_ADAM/test/a_noamd/T0347.jpg,a_noamd,0.658,0.658,0.3418
../../../data/data_ADAM/test/a_noamd/T0349.jpg,a_noamd,0.759,0.759,0.2415
../../../data/data_ADAM/test/a_noamd/T0350.jpg,a_noamd,0.6987,0.6987,0.3015
../../../data/data_ADAM/test/a_noamd/T0352.jpg,a_noamd,0.7446,0.7446,0.2551
../../../data/data_ADAM/test/a_noamd/T0353.jpg,a_noamd,0.7075,0.7075,0.2927
../../../data/data_ADAM/test/a_noamd/T0354.jpg,a_noamd,0.67,0.67,0.33
../../../data/data_ADAM/test/a_noamd/T0355.jpg,a_noamd,0.7427,0.7427,0.257
../../../data/data_ADAM/test/a_noamd/T0356.jpg,a_noamd,0.535,0.535,0.4648
../../../data/data_ADAM/test/a_noamd/T0357.jpg,a_noamd,0.6865,0.6865,0.3137
../../../data/data_ADAM/test/a_noamd/T0358.jpg,a_noamd,0.729,0.729,0.2712
../../../data/data_ADAM/test/a_noamd/T0359.jpg,a_noamd,0.709,0.709,0.291
../../../data/data_ADAM/test/a_noamd/T0360.jpg,a_noamd,0.7812,0.7812,0.2186
../../../data/data_ADAM/test/a_noamd/T0362.jpg,a_noamd,0.6963,0.6963,0.3037
../../../data/data_ADAM/test/a_noamd/T0363.jpg,b_amd,0.9106,0.08954,0.9106
../../../data/data_ADAM/test/a_noamd/T0365.jpg,a_noamd,0.7344,0.7344,0.2659
../../../data/data_ADAM/test/a_noamd/T0367.jpg,a_noamd,0.7197,0.7197,0.2803
../../../data/data_ADAM/test/a_noamd/T0369.jpg,b_amd,0.8296,0.1707,0.8296
../../../data/data_ADAM/test/a_noamd/T0370.jpg,a_noamd,0.719,0.719,0.281
../../../data/data_ADAM/test/a_noamd/T0371.jpg,a_noamd,0.755,0.755,0.2451
../../../data/data_ADAM/test/a_noamd/T0373.jpg,a_noamd,0.5034,0.5034,0.4966
../../../data/data_ADAM/test/a_noamd/T0374.jpg,a_noamd,0.672,0.672,0.3281
../../../data/data_ADAM/test/a_noamd/T0375.jpg,a_noamd,0.7324,0.7324,0.2676
../../../data/data_ADAM/test/a_noamd/T0376.jpg,a_noamd,0.717,0.717,0.2834
../../../data/data_ADAM/test/a_noamd/T0379.jpg,b_amd,0.935,0.0649,0.935
../../../data/data_ADAM/test/a_noamd/T0380.jpg,a_noamd,0.7295,0.7295,0.2708
../../../data/data_ADAM/test/a_noamd/T0383.jpg,b_amd,0.9097,0.0901,0.9097
../../../data/data_ADAM/test/a_noamd/T0384.jpg,a_noamd,0.7505,0.7505,0.2495
../../../data/data_ADAM/test/a_noamd/T0385.jpg,a_noamd,0.733,0.733,0.2673
../../../data/data_ADAM/test/a_noamd/T0387.jpg,a_noamd,0.753,0.753,0.2472
../../../data/data_ADAM/test/a_noamd/T0388.jpg,a_noamd,0.638,0.638,0.3616
../../../data/data_ADAM/test/a_noamd/T0389.jpg,a_noamd,0.6777,0.6777,0.3223
../../../data/data_ADAM/test/a_noamd/T0391.jpg,a_noamd,0.719,0.719,0.281
../../../data/data_ADAM/test/a_noamd/T0395.jpg,a_noamd,0.6367,0.6367,0.3633
../../../data/data_ADAM/test/a_noamd/T0396.jpg,a_noamd,0.6143,0.6143,0.3857
../../../data/data_ADAM/test/a_noamd/T0397.jpg,a_noamd,0.6094,0.6094,0.3904
../../../data/data_ADAM/test/a_noamd/T0398.jpg,a_noamd,0.626,0.626,0.3743
../../../data/data_ADAM/test/a_noamd/T0399.jpg,a_noamd,0.684,0.684,0.316
../../../data/data_ADAM/test/a_noamd/T0400.jpg,b_amd,0.7783,0.2218,0.7783
../../../data/data_ADAM/test/a_noamd/V0001.jpg,b_amd,0.9204,0.0798,0.9204
../../../data/data_ADAM/test/a_noamd/V0002.jpg,a_noamd,0.748,0.748,0.252
../../../data/data_ADAM/test/a_noamd/V0003.jpg,a_noamd,0.765,0.765,0.2347
../../../data/data_ADAM/test/a_noamd/V0004.jpg,b_amd,0.912,0.08777,0.912
../../../data/data_ADAM/test/a_noamd/V0005.jpg,a_noamd,0.7236,0.7236,0.2761
../../../data/data_ADAM/test/a_noamd/V0006.jpg,a_noamd,0.6367,0.6367,0.363
../../../data/data_ADAM/test/a_noamd/V0007.jpg,a_noamd,0.621,0.621,0.3787
../../../data/data_ADAM/test/a_noamd/V0008.jpg,b_amd,0.9473,0.05258,0.9473
../../../data/data_ADAM/test/a_noamd/V0010.jpg,a_noamd,0.769,0.769,0.2307
../../../data/data_ADAM/test/a_noamd/V0011.jpg,a_noamd,0.701,0.701,0.299
../../../data/data_ADAM/test/a_noamd/V0012.jpg,a_noamd,0.748,0.748,0.252
../../../data/data_ADAM/test/a_noamd/V0014.jpg,a_noamd,0.594,0.594,0.4055
../../../data/data_ADAM/test/a_noamd/V0015.jpg,a_noamd,0.7363,0.7363,0.2637
../../../data/data_ADAM/test/a_noamd/V0016.jpg,a_noamd,0.7075,0.7075,0.2927
../../../data/data_ADAM/test/a_noamd/V0017.jpg,a_noamd,0.713,0.713,0.2874
../../../data/data_ADAM/test/a_noamd/V0018.jpg,b_amd,0.5645,0.4355,0.5645
../../../data/data_ADAM/test/a_noamd/V0019.jpg,a_noamd,0.734,0.734,0.2664
../../../data/data_ADAM/test/a_noamd/V0020.jpg,a_noamd,0.7153,0.7153,0.2847
../../../data/data_ADAM/test/a_noamd/V0021.jpg,b_amd,0.9307,0.06915,0.9307
../../../data/data_ADAM/test/a_noamd/V0023.jpg,a_noamd,0.764,0.764,0.2357
../../../data/data_ADAM/test/a_noamd/V0024.jpg,a_noamd,0.664,0.664,0.3362
../../../data/data_ADAM/test/a_noamd/V0025.jpg,a_noamd,0.7363,0.7363,0.2637
../../../data/data_ADAM/test/a_noamd/V0026.jpg,a_noamd,0.5615,0.5615,0.4385
../../../data/data_ADAM/test/a_noamd/V0027.jpg,b_amd,0.5796,0.4204,0.5796
../../../data/data_ADAM/test/a_noamd/V0028.jpg,a_noamd,0.754,0.754,0.2458
../../../data/data_ADAM/test/a_noamd/V0029.jpg,b_amd,0.514,0.4858,0.514
../../../data/data_ADAM/test/a_noamd/V0031.jpg,b_amd,0.6924,0.3074,0.6924
../../../data/data_ADAM/test/a_noamd/V0032.jpg,a_noamd,0.7427,0.7427,0.2573
../../../data/data_ADAM/test/a_noamd/V0035.jpg,b_amd,0.6006,0.3994,0.6006
../../../data/data_ADAM/test/a_noamd/V0036.jpg,a_noamd,0.693,0.693,0.3071
../../../data/data_ADAM/test/a_noamd/V0037.jpg,a_noamd,0.506,0.506,0.4941
../../../data/data_ADAM/test/a_noamd/V0038.jpg,a_noamd,0.729,0.729,0.271
../../../data/data_ADAM/test/a_noamd/V0039.jpg,a_noamd,0.6533,0.6533,0.347
../../../data/data_ADAM/test/a_noamd/V0040.jpg,a_noamd,0.7695,0.7695,0.2302
../../../data/data_ADAM/test/a_noamd/V0041.jpg,a_noamd,0.695,0.695,0.305
../../../data/data_ADAM/test/a_noamd/V0042.jpg,a_noamd,0.6587,0.6587,0.3413
../../../data/data_ADAM/test/a_noamd/V0044.jpg,a_noamd,0.757,0.757,0.2429
../../../data/data_ADAM/test/a_noamd/V0045.jpg,b_amd,0.899,0.10114,0.899
../../../data/data_ADAM/test/a_noamd/V0046.jpg,a_noamd,0.6562,0.6562,0.344
../../../data/data_ADAM/test/a_noamd/V0047.jpg,a_noamd,0.7656,0.7656,0.2341
../../../data/data_ADAM/test/a_noamd/V0049.jpg,a_noamd,0.68,0.68,0.3196
../../../data/data_ADAM/test/a_noamd/V0052.jpg,a_noamd,0.7446,0.7446,0.2554
../../../data/data_ADAM/test/a_noamd/V0053.jpg,a_noamd,0.709,0.709,0.291
../../../data/data_ADAM/test/a_noamd/V0054.jpg,b_amd,0.8765,0.1236,0.8765
../../../data/data_ADAM/test/a_noamd/V0055.jpg,a_noamd,0.781,0.781,0.2194
../../../data/data_ADAM/test/a_noamd/V0056.jpg,b_amd,0.626,0.374,0.626
../../../data/data_ADAM/test/a_noamd/V0057.jpg,a_noamd,0.7744,0.7744,0.2256
../../../data/data_ADAM/test/a_noamd/V0058.jpg,b_amd,0.752,0.248,0.752
../../../data/data_ADAM/test/a_noamd/V0059.jpg,a_noamd,0.7314,0.7314,0.2683
../../../data/data_ADAM/test/a_noamd/V0060.jpg,a_noamd,0.647,0.647,0.353
../../../data/data_ADAM/test/a_noamd/V0062.jpg,b_amd,0.7793,0.2207,0.7793
../../../data/data_ADAM/test/a_noamd/V0064.jpg,a_noamd,0.564,0.564,0.4363
../../../data/data_ADAM/test/a_noamd/V0065.jpg,a_noamd,0.754,0.754,0.2463
../../../data/data_ADAM/test/a_noamd/V0066.jpg,a_noamd,0.787,0.787,0.2128
../../../data/data_ADAM/test/a_noamd/V0067.jpg,b_amd,0.7437,0.2566,0.7437
../../../data/data_ADAM/test/a_noamd/V0068.jpg,a_noamd,0.707,0.707,0.2927
../../../data/data_ADAM/test/a_noamd/V0069.jpg,a_noamd,0.719,0.719,0.2808
../../../data/data_ADAM/test/a_noamd/V0070.jpg,a_noamd,0.741,0.741,0.259
../../../data/data_ADAM/test/a_noamd/V0071.jpg,a_noamd,0.709,0.709,0.291
../../../data/data_ADAM/test/a_noamd/V0072.jpg,a_noamd,0.691,0.691,0.309
../../../data/data_ADAM/test/a_noamd/V0073.jpg,a_noamd,0.73,0.73,0.2703
../../../data/data_ADAM/test/a_noamd/V0074.jpg,b_amd,0.808,0.1919,0.808
../../../data/data_ADAM/test/a_noamd/V0075.jpg,a_noamd,0.677,0.677,0.323
../../../data/data_ADAM/test/a_noamd/V0076.jpg,a_noamd,0.718,0.718,0.282
../../../data/data_ADAM/test/a_noamd/V0077.jpg,a_noamd,0.7603,0.7603,0.2396
../../../data/data_ADAM/test/a_noamd/V0079.jpg,a_noamd,0.7505,0.7505,0.2498
../../../data/data_ADAM/test/a_noamd/V0081.jpg,a_noamd,0.592,0.592,0.4082
../../../data/data_ADAM/test/a_noamd/V0082.jpg,a_noamd,0.681,0.681,0.3188
../../../data/data_ADAM/test/a_noamd/V0084.jpg,a_noamd,0.7197,0.7197,0.2803
../../../data/data_ADAM/test/a_noamd/V0086.jpg,b_amd,0.512,0.4875,0.512
../../../data/data_ADAM/test/a_noamd/V0088.jpg,a_noamd,0.741,0.741,0.2588
../../../data/data_ADAM/test/a_noamd/V0090.jpg,a_noamd,0.751,0.751,0.2489
../../../data/data_ADAM/test/a_noamd/V0092.jpg,a_noamd,0.749,0.749,0.2512
../../../data/data_ADAM/test/a_noamd/V0094.jpg,a_noamd,0.7666,0.7666,0.2334
../../../data/data_ADAM/test/a_noamd/V0095.jpg,b_amd,0.5854,0.4146,0.5854
../../../data/data_ADAM/test/a_noamd/V0096.jpg,a_noamd,0.702,0.702,0.2976
../../../data/data_ADAM/test/a_noamd/V0097.jpg,a_noamd,0.732,0.732,0.268
../../../data/data_ADAM/test/a_noamd/V0098.jpg,a_noamd,0.7583,0.7583,0.2417
../../../data/data_ADAM/test/a_noamd/V0100.jpg,b_amd,0.9434,0.05676,0.9434
../../../data/data_ADAM/test/a_noamd/V0101.jpg,a_noamd,0.6187,0.6187,0.3813
../../../data/data_ADAM/test/a_noamd/V0102.jpg,a_noamd,0.712,0.712,0.288
../../../data/data_ADAM/test/a_noamd/V0104.jpg,a_noamd,0.754,0.754,0.2462
../../../data/data_ADAM/test/a_noamd/V0107.jpg,a_noamd,0.7285,0.7285,0.2712
../../../data/data_ADAM/test/a_noamd/V0109.jpg,a_noamd,0.7725,0.7725,0.2277
../../../data/data_ADAM/test/a_noamd/V0110.jpg,a_noamd,0.729,0.729,0.2708
../../../data/data_ADAM/test/a_noamd/V0112.jpg,a_noamd,0.697,0.697,0.3035
../../../data/data_ADAM/test/a_noamd/V0113.jpg,a_noamd,0.7227,0.7227,0.2773
../../../data/data_ADAM/test/a_noamd/V0114.jpg,a_noamd,0.5767,0.5767,0.4233
../../../data/data_ADAM/test/a_noamd/V0116.jpg,b_amd,0.634,0.3662,0.634
../../../data/data_ADAM/test/a_noamd/V0118.jpg,a_noamd,0.6987,0.6987,0.3013
../../../data/data_ADAM/test/a_noamd/V0120.jpg,a_noamd,0.7617,0.7617,0.2383
../../../data/data_ADAM/test/a_noamd/V0121.jpg,a_noamd,0.743,0.743,0.2568
../../../data/data_ADAM/test/a_noamd/V0122.jpg,b_amd,0.68,0.3198,0.68
../../../data/data_ADAM/test/a_noamd/V0123.jpg,a_noamd,0.729,0.729,0.271
../../../data/data_ADAM/test/a_noamd/V0124.jpg,a_noamd,0.711,0.711,0.289
../../../data/data_ADAM/test/a_noamd/V0126.jpg,a_noamd,0.7114,0.7114,0.2888
../../../data/data_ADAM/test/a_noamd/V0127.jpg,a_noamd,0.6772,0.6772,0.3225
../../../data/data_ADAM/test/a_noamd/V0128.jpg,b_amd,0.756,0.2443,0.756
../../../data/data_ADAM/test/a_noamd/V0130.jpg,a_noamd,0.7256,0.7256,0.2747
../../../data/data_ADAM/test/a_noamd/V0131.jpg,a_noamd,0.7314,0.7314,0.2686
../../../data/data_ADAM/test/a_noamd/V0132.jpg,a_noamd,0.7505,0.7505,0.2496
../../../data/data_ADAM/test/a_noamd/V0134.jpg,a_noamd,0.7026,0.7026,0.2974
../../../data/data_ADAM/test/a_noamd/V0136.jpg,a_noamd,0.713,0.713,0.287
../../../data/data_ADAM/test/a_noamd/V0137.jpg,b_amd,0.6973,0.303,0.6973
../../../data/data_ADAM/test/a_noamd/V0138.jpg,a_noamd,0.7363,0.7363,0.264
../../../data/data_ADAM/test/a_noamd/V0139.jpg,a_noamd,0.64,0.64,0.3599
../../../data/data_ADAM/test/a_noamd/V0140.jpg,a_noamd,0.708,0.708,0.292
../../../data/data_ADAM/test/a_noamd/V0142.jpg,a_noamd,0.621,0.621,0.3792
../../../data/data_ADAM/test/a_noamd/V0143.jpg,a_noamd,0.7593,0.7593,0.2407
../../../data/data_ADAM/test/a_noamd/V0144.jpg,a_noamd,0.7607,0.7607,0.2394
../../../data/data_ADAM/test/a_noamd/V0145.jpg,a_noamd,0.701,0.701,0.2988
../../../data/data_ADAM/test/a_noamd/V0148.jpg,a_noamd,0.775,0.775,0.2253
../../../data/data_ADAM/test/a_noamd/V0149.jpg,a_noamd,0.6416,0.6416,0.3584
../../../data/data_ADAM/test/a_noamd/V0150.jpg,a_noamd,0.756,0.756,0.2439
../../../data/data_ADAM/test/a_noamd/V0153.jpg,b_amd,0.6567,0.343,0.6567
../../../data/data_ADAM/test/a_noamd/V0154.jpg,b_amd,0.944,0.0564,0.944
../../../data/data_ADAM/test/a_noamd/V0155.jpg,a_noamd,0.739,0.739,0.2612
../../../data/data_ADAM/test/a_noamd/V0156.jpg,a_noamd,0.7285,0.7285,0.2717
../../../data/data_ADAM/test/a_noamd/V0157.jpg,a_noamd,0.721,0.721,0.2788
../../../data/data_ADAM/test/a_noamd/V0160.jpg,a_noamd,0.7256,0.7256,0.2744
../../../data/data_ADAM/test/a_noamd/V0162.jpg,a_noamd,0.745,0.745,0.2546
../../../data/data_ADAM/test/a_noamd/V0163.jpg,b_amd,0.758,0.2423,0.758
../../../data/data_ADAM/test/a_noamd/V0164.jpg,b_amd,0.5337,0.4666,0.5337
../../../data/data_ADAM/test/a_noamd/V0165.jpg,a_noamd,0.682,0.682,0.3176
../../../data/data_ADAM/test/a_noamd/V0166.jpg,a_noamd,0.6367,0.6367,0.3633
../../../data/data_ADAM/test/a_noamd/V0167.jpg,a_noamd,0.6387,0.6387,0.3613
../../../data/data_ADAM/test/a_noamd/V0168.jpg,a_noamd,0.7837,0.7837,0.2166
../../../data/data_ADAM/test/a_noamd/V0169.jpg,a_noamd,0.7573,0.7573,0.2424
../../../data/data_ADAM/test/a_noamd/V0171.jpg,a_noamd,0.612,0.612,0.3882
../../../data/data_ADAM/test/a_noamd/V0174.jpg,a_noamd,0.7163,0.7163,0.284
../../../data/data_ADAM/test/a_noamd/V0175.jpg,a_noamd,0.538,0.538,0.4622
../../../data/data_ADAM/test/a_noamd/V0176.jpg,a_noamd,0.6914,0.6914,0.3086
../../../data/data_ADAM/test/a_noamd/V0177.jpg,a_noamd,0.652,0.652,0.3481
../../../data/data_ADAM/test/a_noamd/V0178.jpg,a_noamd,0.548,0.548,0.4521
../../../data/data_ADAM/test/a_noamd/V0179.jpg,a_noamd,0.7466,0.7466,0.2534
../../../data/data_ADAM/test/a_noamd/V0181.jpg,a_noamd,0.7373,0.7373,0.2625
../../../data/data_ADAM/test/a_noamd/V0183.jpg,a_noamd,0.724,0.724,0.276
../../../data/data_ADAM/test/a_noamd/V0184.jpg,a_noamd,0.7407,0.7407,0.2593
../../../data/data_ADAM/test/a_noamd/V0185.jpg,a_noamd,0.587,0.587,0.4128
../../../data/data_ADAM/test/a_noamd/V0186.jpg,a_noamd,0.6045,0.6045,0.3953
../../../data/data_ADAM/test/a_noamd/V0189.jpg,b_amd,0.8535,0.1466,0.8535
../../../data/data_ADAM/test/a_noamd/V0191.jpg,a_noamd,0.776,0.776,0.2241
../../../data/data_ADAM/test/a_noamd/V0192.jpg,a_noamd,0.6997,0.6997,0.3005
../../../data/data_ADAM/test/a_noamd/V0193.jpg,b_amd,0.6274,0.3726,0.6274
../../../data/data_ADAM/test/a_noamd/V0194.jpg,b_amd,0.508,0.4922,0.508
../../../data/data_ADAM/test/a_noamd/V0195.jpg,a_noamd,0.7544,0.7544,0.2455
../../../data/data_ADAM/test/a_noamd/V0197.jpg,a_noamd,0.7744,0.7744,0.2255
../../../data/data_ADAM/test/a_noamd/V0198.jpg,a_noamd,0.806,0.806,0.194
../../../data/data_ADAM/test/a_noamd/V0199.jpg,a_noamd,0.7476,0.7476,0.2522
../../../data/data_ADAM/test/a_noamd/V0200.jpg,a_noamd,0.662,0.662,0.338
../../../data/data_ADAM/test/a_noamd/V0201.jpg,a_noamd,0.6265,0.6265,0.3735
../../../data/data_ADAM/test/a_noamd/V0202.jpg,a_noamd,0.7773,0.7773,0.2227
../../../data/data_ADAM/test/a_noamd/V0203.jpg,a_noamd,0.571,0.571,0.429
../../../data/data_ADAM/test/a_noamd/V0204.jpg,a_noamd,0.74,0.74,0.2598
../../../data/data_ADAM/test/a_noamd/V0205.jpg,a_noamd,0.7637,0.7637,0.2363
../../../data/data_ADAM/test/a_noamd/V0206.jpg,a_noamd,0.543,0.543,0.457
../../../data/data_ADAM/test/a_noamd/V0207.jpg,a_noamd,0.6387,0.6387,0.3613
../../../data/data_ADAM/test/a_noamd/V0208.jpg,a_noamd,0.7397,0.7397,0.26
../../../data/data_ADAM/test/a_noamd/V0209.jpg,a_noamd,0.7036,0.7036,0.2964
../../../data/data_ADAM/test/a_noamd/V0210.jpg,b_amd,0.634,0.366,0.634
../../../data/data_ADAM/test/a_noamd/V0211.jpg,a_noamd,0.668,0.668,0.3323
../../../data/data_ADAM/test/a_noamd/V0212.jpg,a_noamd,0.684,0.684,0.316
../../../data/data_ADAM/test/a_noamd/V0213.jpg,a_noamd,0.669,0.669,0.331
../../../data/data_ADAM/test/a_noamd/V0214.jpg,a_noamd,0.6074,0.6074,0.3923
../../../data/data_ADAM/test/a_noamd/V0215.jpg,b_amd,0.8057,0.1942,0.8057
../../../data/data_ADAM/test/a_noamd/V0216.jpg,a_noamd,0.782,0.782,0.2179
../../../data/data_ADAM/test/a_noamd/V0217.jpg,a_noamd,0.766,0.766,0.2339
../../../data/data_ADAM/test/a_noamd/V0219.jpg,a_noamd,0.6304,0.6304,0.3696
../../../data/data_ADAM/test/a_noamd/V0220.jpg,a_noamd,0.738,0.738,0.2622
../../../data/data_ADAM/test/a_noamd/V0221.jpg,a_noamd,0.659,0.659,0.341
../../../data/data_ADAM/test/a_noamd/V0222.jpg,b_amd,0.7393,0.2607,0.7393
../../../data/data_ADAM/test/a_noamd/V0223.jpg,a_noamd,0.5454,0.5454,0.4548
../../../data/data_ADAM/test/a_noamd/V0224.jpg,b_amd,0.729,0.271,0.729
../../../data/data_ADAM/test/a_noamd/V0225.jpg,a_noamd,0.662,0.662,0.3381
../../../data/data_ADAM/test/a_noamd/V0226.jpg,a_noamd,0.556,0.556,0.444
../../../data/data_ADAM/test/a_noamd/V0228.jpg,a_noamd,0.8135,0.8135,0.1865
../../../data/data_ADAM/test/a_noamd/V0229.jpg,a_noamd,0.6646,0.6646,0.3354
../../../data/data_ADAM/test/a_noamd/V0230.jpg,a_noamd,0.692,0.692,0.308
../../../data/data_ADAM/test/a_noamd/V0231.jpg,a_noamd,0.6133,0.6133,0.3865
../../../data/data_ADAM/test/a_noamd/V0232.jpg,a_noamd,0.749,0.749,0.251
../../../data/data_ADAM/test/a_noamd/V0234.jpg,a_noamd,0.63,0.63,0.37
../../../data/data_ADAM/test/a_noamd/V0235.jpg,b_amd,0.7793,0.2207,0.7793
../../../data/data_ADAM/test/a_noamd/V0236.jpg,a_noamd,0.734,0.734,0.266
../../../data/data_ADAM/test/a_noamd/V0238.jpg,a_noamd,0.7036,0.7036,0.2961
../../../data/data_ADAM/test/a_noamd/V0239.jpg,b_amd,0.6963,0.3037,0.6963
../../../data/data_ADAM/test/a_noamd/V0240.jpg,a_noamd,0.692,0.692,0.3079
../../../data/data_ADAM/test/a_noamd/V0241.jpg,a_noamd,0.7085,0.7085,0.2913
../../../data/data_ADAM/test/a_noamd/V0242.jpg,b_amd,0.762,0.238,0.762
../../../data/data_ADAM/test/a_noamd/V0243.jpg,a_noamd,0.705,0.705,0.295
../../../data/data_ADAM/test/a_noamd/V0244.jpg,a_noamd,0.7036,0.7036,0.2961
../../../data/data_ADAM/test/a_noamd/V0246.jpg,a_noamd,0.5996,0.5996,0.4004
../../../data/data_ADAM/test/a_noamd/V0247.jpg,a_noamd,0.741,0.741,0.2585
../../../data/data_ADAM/test/a_noamd/V0249.jpg,a_noamd,0.6665,0.6665,0.3333
../../../data/data_ADAM/test/a_noamd/V0250.jpg,a_noamd,0.7393,0.7393,0.2607
../../../data/data_ADAM/test/a_noamd/V0252.jpg,a_noamd,0.7207,0.7207,0.2793
../../../data/data_ADAM/test/a_noamd/V0253.jpg,a_noamd,0.7324,0.7324,0.2676
../../../data/data_ADAM/test/a_noamd/V0254.jpg,a_noamd,0.54,0.54,0.46
../../../data/data_ADAM/test/a_noamd/V0255.jpg,a_noamd,0.757,0.757,0.243
../../../data/data_ADAM/test/a_noamd/V0256.jpg,a_noamd,0.71,0.71,0.29
../../../data/data_ADAM/test/a_noamd/V0257.jpg,a_noamd,0.725,0.725,0.2751
../../../data/data_ADAM/test/a_noamd/V0259.jpg,a_noamd,0.768,0.768,0.2317
../../../data/data_ADAM/test/a_noamd/V0260.jpg,a_noamd,0.704,0.704,0.2957
../../../data/data_ADAM/test/a_noamd/V0261.jpg,a_noamd,0.6357,0.6357,0.364
../../../data/data_ADAM/test/a_noamd/V0262.jpg,a_noamd,0.7407,0.7407,0.2593
../../../data/data_ADAM/test/a_noamd/V0263.jpg,b_amd,0.5576,0.4421,0.5576
../../../data/data_ADAM/test/a_noamd/V0265.jpg,a_noamd,0.703,0.703,0.2966
../../../data/data_ADAM/test/a_noamd/V0266.jpg,b_amd,0.8213,0.1788,0.8213
../../../data/data_ADAM/test/a_noamd/V0268.jpg,a_noamd,0.6772,0.6772,0.3228
../../../data/data_ADAM/test/a_noamd/V0270.jpg,a_noamd,0.675,0.675,0.3254
../../../data/data_ADAM/test/a_noamd/V0271.jpg,b_amd,0.7764,0.2235,0.7764
../../../data/data_ADAM/test/a_noamd/V0272.jpg,a_noamd,0.6396,0.6396,0.3604
../../../data/data_ADAM/test/a_noamd/V0273.jpg,a_noamd,0.7524,0.7524,0.2476
../../../data/data_ADAM/test/a_noamd/V0274.jpg,a_noamd,0.667,0.667,0.333
../../../data/data_ADAM/test/a_noamd/V0275.jpg,b_amd,0.6206,0.3794,0.6206
../../../data/data_ADAM/test/a_noamd/V0276.jpg,a_noamd,0.7,0.7,0.2996
../../../data/data_ADAM/test/a_noamd/V0277.jpg,a_noamd,0.751,0.751,0.249
../../../data/data_ADAM/test/a_noamd/V0278.jpg,a_noamd,0.7314,0.7314,0.2686
../../../data/data_ADAM/test/a_noamd/V0279.jpg,a_noamd,0.715,0.715,0.2852
../../../data/data_ADAM/test/a_noamd/V0280.jpg,a_noamd,0.6357,0.6357,0.364
../../../data/data_ADAM/test/a_noamd/V0283.jpg,a_noamd,0.7373,0.7373,0.2627
../../../data/data_ADAM/test/a_noamd/V0285.jpg,b_amd,0.9307,0.06915,0.9307
../../../data/data_ADAM/test/a_noamd/V0286.jpg,b_amd,0.553,0.447,0.553
../../../data/data_ADAM/test/a_noamd/V0287.jpg,b_amd,0.6123,0.3877,0.6123
../../../data/data_ADAM/test/a_noamd/V0288.jpg,a_noamd,0.7314,0.7314,0.2688
../../../data/data_ADAM/test/a_noamd/V0289.jpg,a_noamd,0.728,0.728,0.2722
../../../data/data_ADAM/test/a_noamd/V0290.jpg,a_noamd,0.6646,0.6646,0.3352
../../../data/data_ADAM/test/a_noamd/V0291.jpg,b_amd,0.952,0.04782,0.952
../../../data/data_ADAM/test/a_noamd/V0292.jpg,b_amd,0.552,0.4482,0.552
../../../data/data_ADAM/test/a_noamd/V0293.jpg,b_amd,0.5483,0.452,0.5483
../../../data/data_ADAM/test/a_noamd/V0294.jpg,a_noamd,0.76,0.76,0.2404
../../../data/data_ADAM/test/a_noamd/V0295.jpg,a_noamd,0.667,0.667,0.3333
../../../data/data_ADAM/test/a_noamd/V0296.jpg,a_noamd,0.6475,0.6475,0.3525
../../../data/data_ADAM/test/a_noamd/V0298.jpg,a_noamd,0.7207,0.7207,0.2795
../../../data/data_ADAM/test/a_noamd/V0299.jpg,a_noamd,0.7017,0.7017,0.2983
../../../data/data_ADAM/test/a_noamd/V0300.jpg,a_noamd,0.7163,0.7163,0.284
../../../data/data_ADAM/test/a_noamd/V0301.jpg,a_noamd,0.748,0.748,0.252
../../../data/data_ADAM/test/a_noamd/V0302.jpg,a_noamd,0.7744,0.7744,0.2255
../../../data/data_ADAM/test/a_noamd/V0303.jpg,a_noamd,0.659,0.659,0.341
../../../data/data_ADAM/test/a_noamd/V0304.jpg,a_noamd,0.712,0.712,0.2883
../../../data/data_ADAM/test/a_noamd/V0305.jpg,a_noamd,0.735,0.735,0.265
../../../data/data_ADAM/test/a_noamd/V0306.jpg,a_noamd,0.7314,0.7314,0.2686
../../../data/data_ADAM/test/a_noamd/V0307.jpg,a_noamd,0.762,0.762,0.2377
../../../data/data_ADAM/test/a_noamd/V0308.jpg,a_noamd,0.6133,0.6133,0.3867
../../../data/data_ADAM/test/a_noamd/V0309.jpg,a_noamd,0.708,0.708,0.2917
../../../data/data_ADAM/test/a_noamd/V0310.jpg,b_amd,0.8716,0.1285,0.8716
../../../data/data_ADAM/test/a_noamd/V0311.jpg,a_noamd,0.702,0.702,0.2979
../../../data/data_ADAM/test/a_noamd/V0312.jpg,a_noamd,0.7285,0.7285,0.2712
../../../data/data_ADAM/test/a_noamd/V0313.jpg,a_noamd,0.7114,0.7114,0.2886
../../../data/data_ADAM/test/a_noamd/V0314.jpg,a_noamd,0.7515,0.7515,0.2483
../../../data/data_ADAM/test/a_noamd/V0315.jpg,a_noamd,0.669,0.669,0.3308
../../../data/data_ADAM/test/a_noamd/V0316.jpg,a_noamd,0.7607,0.7607,0.239
../../../data/data_ADAM/test/a_noamd/V0317.jpg,a_noamd,0.662,0.662,0.3381
../../../data/data_ADAM/test/a_noamd/V0318.jpg,a_noamd,0.532,0.532,0.4678
../../../data/data_ADAM/test/a_noamd/V0320.jpg,a_noamd,0.7695,0.7695,0.2306
../../../data/data_ADAM/test/a_noamd/V0321.jpg,a_noamd,0.5386,0.5386,0.4612
